year,division,gender,event_code,place,athlete,class_year,team,time,meet,meet_date,qualifying_cutoff,qualifies
2014,D1,women,400,27,"Roye-Speight, Montenae",JR-3,Texas Tech,52.78,Big 12 Outdoor Track and Field Championships,"May 16, 2014",48,True
2014,D1,women,400,27,"Rhone, Raena",JR-3,Baylor,52.78,Big 12 Outdoor Track and Field Championships,"May 16, 2014",48,True
2014,D1,women,400,29,"Emerson, Celina",SR-4,Connecticut,52.8,The American Outdoor Track & Field Championships,"May 2, 2014",48,True
2014,D1,women,400,30,"Gaskin, Sonia",SO-2,Kansas State,52.81,Ward Haylett Invitational,"May 3, 2014",48,True
2014,D1,women,400,30,"Brennan, Christian",FR-1,Oregon,52.81,Mt. SAC Relays,"Apr 17, 2014",48,True
2014,D1,women,400,32,"Tingelstad, Ashley",SR-4,North Dakota St.,52.87,Mt. SAC Relays,"Apr 17, 2014",48,True
2014,D1,women,400,33,"Holmes, Precious",FR-1,South Carolina,52.89,Shamrock Invitational 2014,"Mar 20, 2014",48,True
2014,D1,women,400,34,"Porter, Kiara",JR-3,VCU,52.92,Kentucky Relays (College Division),"Apr 19, 2014",48,True
2014,D1,women,400,35,"Thomas, Briyanni",SR-4,TCU,52.97,Big 12 Outdoor Track and Field Championships,"May 16, 2014",48,True
2014,D1,women,400,35,"Brown, Kamaria",JR-3,Texas A&M,52.97,35th Sun Angel Track Classic,"Apr 11, 2014",48,True
2014,D1,women,400,37,"Whittaker, Lanie",SR-4,Florida,53.01,Florida Relays,"Apr 3, 2014",48,True
2014,D1,women,400,38,"James, Olivia",FR-1,Clemson,53.02,FSU Twilight,"May 9, 2014",48,True
2014,D1,women,400,39,"Walker, Sonikqua",SO-2,Ohio State,53.1,Big Ten Outdoor Track & Field Championships,"May 16, 2014",48,True
2014,D1,women,400,40,"Majors, Felecia",FR-1,Tennessee,53.12,Florida Relays,"Apr 3, 2014",48,True
2014,D1,women,400,41,"Liverpool, Ashley",SR-4,USC,53.21,Pac-12 Outdoor Track and Field Championships,"May 17, 2014",48,True
2014,D1,women,400,42,"Jean-Baptiste, Audrey",JR-3,Tulsa,53.23,Conference USA Outdoor Track & Field Championships,"May 15, 2014",48,True
2014,D1,women,400,42,"Holland, Malekah",JR-3,Hampton,53.23,MEAC Outdoor Track & Field Championships,"May 1, 2014",48,True
2014,D1,women,400,44,"Akpaete, Udeme",SO-2,Cornell,53.24,Ivy League Outdoor Track & Field Championships,"May 10, 2014",48,True
2014,D1,women,400,45,"Mayungbe, Ibukun",SR-4,Texas A&M,53.25,SEC Outdoor Championship,"May 15, 2014",48,True
2014,D1,women,400,45,"McGee, Dynasty",JR-3,Penn State,53.25,Kehoe Twilight Meet,"May 2, 2014",48,True
2014,D1,women,400,47,"Woodall , Kenya",SO-2,Cincinnati,53.26,Louisville Twilight Classic,"May 16, 2014",48,True
2014,D1,women,400,48,"Reynolds, Madison",SO-2,Oral Roberts,53.32,Southland Conference Track & Field Championship,"May 9, 2014",48,True
2014,D1,women,400,49,"Wallace, Brittany",SR-4,Houston,53.34,The American Outdoor Track & Field Championships,"May 2, 2014",48,False
2014,D1,women,400,49,"Barnes, Aaliyah",FR-1,Ohio State,53.34,Georgia Tech Yellow Jacket Invitational,"Mar 28, 2014",48,False
2014,D1,women,400,51,"Ndipagbor, CoCo",JR-3,USC,53.36,Mt. SAC Relays,"Apr 17, 2014",48,False
2014,D1,women,400,52,"Robinson, Rebecca",SO-2,Syracuse,53.4,Princeton Elite Meet (college),"May 2, 2014",48,False
2014,D1,women,400,53,"Mungo, T'Sheila",JR-3,Charlotte,53.41,Bill Carson Invitational,"Apr 11, 2014",48,False
2014,D1,women,400,54,"Blake, Amoy",SR-4,Texas Tech,53.46,TTU Red Raider Open,"May 3, 2014",48,False
2014,D1,women,400,55,"Franklin, Tori",JR-3,Michigan State,53.47,Big Ten Outdoor Track & Field Championships,"May 16, 2014",48,False
2014,D1,women,400,56,"Maximilien, Althia",JR-3,Missouri State,53.48,Jace LaCoste Invitational,"May 2, 2014",48,False
2014,D1,women,400,57,"Goggins, Aiesha",JR-3,East Carolina,53.5,Conference USA Outdoor Track & Field Championships,"May 15, 2014",48,False
2014,D1,women,400,58,"Brown, Felicia",SO-2,Tennessee,53.52,SEC Outdoor Championship,"May 15, 2014",48,False
2014,D1,women,400,58,"Moody, Terracia",SR-4,Houston,53.52,The American Outdoor Track & Field Championships,"May 2, 2014",48,False
2014,D1,women,400,60,"Nixon, Cekarri",JR-3,UC Davis,53.55,Big West Outdoor Track and Field Championship,"May 16, 2014",48,False
2014,D1,women,400,61,"Joseph, Nyanka",SO-2,Connecticut,53.58,The American Outdoor Track & Field Championships,"May 2, 2014",48,False
2014,D1,women,400,62,"Geyen, Megan",SR-4,Minnesota,53.62,Big Ten Outdoor Track & Field Championships,"May 16, 2014",48,False
2014,D1,women,400,63,"Wilson, Katie",SR-4,Cal St. Fullerton,53.64,Big West Outdoor Track and Field Championship,"May 16, 2014",48,False
2014,D1,women,400,64,"Nichols, Alyssa",SR-4,Baylor,53.66,Big 12 Outdoor Track and Field Championships,"May 16, 2014",48,False
2014,D1,women,400,65,"Brown, Rashan",SO-2,Georgia,53.67,Alabama Relays,"Mar 20, 2014",48,False
2014,D1,women,400,65,"Barron, Daianna",SR-4,George Mason,53.67,2014 ECAC-IC4A Outdoor Championships,"May 16, 2014",48,False
2014,D1,women,400,67,"Mckenzie, Moya",JR-3,Grand Canyon,53.68,Western Athletic Conference Outdoor Championships,"May 14, 2014",48,False
2014,D1,women,400,68,"Walker, Courtney",JR-3,Jacksonville,53.72,FSU Twilight,"May 9, 2014",48,False
2014,D1,women,400,68,"Haith, Briana",FR-1,South Carolina,53.72,SEC Outdoor Championship,"May 15, 2014",48,False
2014,D1,women,400,70,"Akai, Lynette",JR-3,Campbell,53.73,Georgia Tech Invitational,"May 16, 2014",48,False
2014,D1,women,400,71,"Weekes, Mara",SR-4,Nebraska,53.76,Big Ten Outdoor Track & Field Championships,"May 16, 2014",48,False
2014,D1,women,400,72,"Johnson, Jessica",JR-3,UC Santa Barbara,53.77,2014 Oxy Invitational (Colleges/Junior Colleges),"May 10, 2014",48,False
2014,D1,women,400,73,"Stratioti, Paige",JR-3,North Dakota St.,53.79,Summit League Outdoor Track & Field Championships,"May 15, 2014",48,False
2014,D1,women,400,73,"Kopp, Madeline",FR-1,Duke,53.79,Virginia Challenge,"May 9, 2014",48,False
2014,D1,women,400,75,"Terry, Tiffany",FR-1,TCU,53.83,Big 12 Outdoor Track and Field Championships,"May 16, 2014",48,False
2014,D1,women,400,76,"Whaley, Angelica",JR-3,Kentucky,53.84,Kentucky Relays (College Division),"Apr 19, 2014",48,False
2014,D1,women,400,76,"Courtnall, Ally",JR-3,UCLA,53.84,Pac-12 Outdoor Track and Field Championships,"May 17, 2014",48,False
2014,D1,women,400,76,"Gholston, Alex",FR-1,Alabama,53.84,SEC Outdoor Championship,"May 15, 2014",48,False
2014,D1,women,400,79,"Ugboaja, Ekene",SR-4,Rutgers,53.86,The American Outdoor Track & Field Championships,"May 2, 2014",48,False
2014,D1,women,400,79,"Frye, Katherine",JR-3,Monmouth,53.86,Princeton Quad Meet,"Apr 12, 2014",48,False
2014,D1,women,400,81,"Jones, Aarin",SO-2,Purdue,53.88,Big Ten Outdoor Track & Field Championships,"May 16, 2014",48,False
2014,D1,women,400,81,"McMillan, Lilla",SO-2,Tulane,53.88,LSU Alumni Gold,"Apr 19, 2014",48,False
2014,D1,women,400,83,"Foreman, Lygia",JR-3,Sam Houston St.,53.89,Southland Conference Track & Field Championship,"May 9, 2014",48,False
2014,D1,women,400,84,"Whittington, Dominique",JR-3,Sacramento St.,53.9,Sacramento State Mondo Mid Major Challenge,"Apr 10, 2014",48,False
2014,D1,women,400,85,"Turk, Shawntoreah",SR-4,Central Michigan,53.92,2014 Billy Hayes Invitational,"May 3, 2014",48,False
2014,D1,women,400,86,"Harper, Daina",FR-1,Arkansas,53.93,Arkansas Spring Invitational,"Apr 4, 2014",48,False
2014,D1,women,400,87,"Bell, Bria",SR-4,Elon,53.95,Southern Conference Outdoor Track & Field Championships,"Apr 26, 2014",48,False
2014,D1,women,400,87,"Chase, Chanice",SO-2,LSU,53.95,LSU Battle on the Bayou,"Apr 5, 2014",48,False
2014,D1,women,400,89,"White, Kendra",JR-3,Iowa State,53.97,Jace LaCoste Invitational,"May 2, 2014",48,False
2014,D1,women,400,90,"Jaeger, Chantel",JR-3,Montana State,53.98,Big Sky Conference Outdoor Track & Field Championships,"May 14, 2014",48,False
2014,D1,women,400,90,"Williams, Santina",SO-2,Alabama State,53.98,2014 SWAC Outdoor Championship,"Apr 25, 2014",48,False
2014,D1,women,400,92,"Alston, Breanna",SR-4,Appalachian State,54.0,Southern Conference Outdoor Track & Field Championships,"Apr 26, 2014",48,False
2014,D1,women,400,93,"Cooley, Gelela",SR-4,Western Kentucky,54.01,2014 Red Wolf Open,"Apr 26, 2014",48,False
2014,D1,women,400,94,"Jocelyn, Ashley",FR-1,UCF,54.03,The American Outdoor Track & Field Championships,"May 2, 2014",48,False
2014,D1,women,400,95,"Malcolm, Yanique",SR-4,Alabama,54.06,Alabama vs. Mississippi Border Clash,"Apr 11, 2014",48,False
2014,D1,women,400,95,"Oranika, Jessica",SO-2,SIU-Edwardsville,54.06,Wisconsin Open,"May 10, 2014",48,False
2012,D1,women,5000,1,"Tebo, Jessica",SR-4,Colorado,15:19.43,Payton Jordan Cardinal Invitational,"Apr 29, 2012",48,True
2012,D1,women,5000,2,"D'Agostino, Abbey",SO-2,Dartmouth,15:23.35,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
2012,D1,women,5000,3,"Van Dalen, Lucy",SR-4,Stony Brook,15:23.54,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
2012,D1,women,5000,4,"Reid, Sheila",SR-4,Villanova,15:23.64,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
2012,D1,women,5000,5,"Tuliamuk-Bolton, Aliphine",,Wichita State,15:26.07,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
2012,D1,women,5000,6,"Kroeger, Kathy",SR,Stanford,15:33.76,Payton Jordan Cardinal Invitational,"Apr 29, 2012",48,True
2012,D1,women,5000,7,"Infeld, Emily",JR-3,Georgetown,15:34.26,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
2012,D1,women,5000,8,"Sisson, Emily",,Providence,15:34.54,54th Annual Mt. SAC Relays,"Apr 19, 2012",48,True
